SHIPPING_LOCATION,DEPARTMENT,CATEGORY,SUBCATEGORY,BREADCRUMBS,SKU,PRODUCT_URL,PRODUCT_NAME,BRAND,PRICE_RETAIL,PRICE_CURRENT,PRODUCT_SIZE,PROMOTION,RunDate,Month,Season,IsWinter,IsSummer,IsIceCream,Price_Change,Days_Since_Last_Price_Update
10001,Bakery,Bread,,Bakery/Bread,955142238,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-10-02,10,Fall,0,0,0,0.0,0.0
79936,Snacks,Chips,,Snacks/Chips,255845605,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-05-04,5,Spring,0,0,0,0.0,0.0
79936,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,349499866,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-05-31,5,Spring,0,0,0,0.0,0.0
30301,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,696091328,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-03-08,3,Spring,0,0,0,0.0,0.0
30301,Snacks,Chips,,Snacks/Chips,784147261,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-05-21,5,Spring,0,0,0,0.0,0.0
90001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",892372944,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-12-10,12,Winter,1,0,0,0.0,0.0
30301,Beverages,Water,,Beverages/Water,387472099,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-03-03,3,Spring,0,0,0,0.0,0.0
90001,Deli,Cheese,,Deli/Cheese,851577747,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-01-11,1,Winter,1,0,0,0.0,0.0
79936,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,919502828,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-12-28,12,Winter,1,0,0,0.0,0.0
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,473185521,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-05-24,5,Spring,0,0,0,0.0,0.0
90001,Deli,Prepared Meals,,Deli/Prepared Meals,476422666,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-03-17,3,Spring,0,0,0,0.0,0.0
30301,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,687522877,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.49,8,Regular,2022-02-06,2,Winter,1,0,0,0.0,0.0
90001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,586098034,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Winter Discount,2022-02-18,2,Winter,1,0,1,0.0,0.0
30301,Beverages,Soda,,Beverages/Soda,668304693,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-10-22,10,Fall,0,0,0,0.0,0.0
79936,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,280746314,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-08-31,8,Summer,0,1,0,0.0,0.0
79936,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,111567478,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-12-06,12,Winter,1,0,0,0.0,0.0
90001,Snacks,Cookies,,Snacks/Cookies,252459653,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-06-14,6,Summer,0,1,0,0.0,0.0
60601,Beverages,Soda,,Beverages/Soda,993170868,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-06-04,6,Summer,0,1,0,0.0,0.0
79936,Beverages,Water,,Beverages/Water,772231880,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-03-28,3,Spring,0,0,0,0.0,0.0
90001,Beverages,Juice,,Beverages/Juice,250436916,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-05-16,5,Spring,0,0,0,0.0,0.0
30301,Bakery,Cakes,,Bakery/Cakes,678313057,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.99,15,Regular,2022-04-24,4,Spring,0,0,0,0.0,0.0
60601,Deli,Prepared Meals,,Deli/Prepared Meals,129133226,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-01-11,1,Winter,1,0,0,0.0,0.0
79936,Deli,Prepared Meals,,Deli/Prepared Meals,623338104,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-05-24,5,Spring,0,0,0,0.0,0.0
30301,Beverages,Juice,,Beverages/Juice,812591178,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-07-12,7,Summer,0,1,0,0.0,0.0
60601,Bakery,Bread,,Bakery/Bread,113418914,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-05-04,5,Spring,0,0,0,0.0,0.0
60601,Snacks,Cookies,,Snacks/Cookies,849240274,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-12-29,12,Winter,1,0,0,0.0,0.0
79936,Beverages,Water,,Beverages/Water,889014898,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-11-12,11,Fall,0,0,0,0.0,0.0
30301,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",760288619,https://www.walmart.com/ip/Classic-Hummus,"Marketside Classic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-08-20,8,Summer,0,1,0,0.0,0.0
60601,Bakery,Bread,,Bakery/Bread,892061239,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-12-05,12,Winter,1,0,0,0.0,0.0
30301,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,168886215,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.49,8,Regular,2022-08-15,8,Summer,0,1,0,0.0,0.0
90001,Snacks,Cookies,,Snacks/Cookies,319286690,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-04-27,4,Spring,0,0,0,0.0,0.0
79936,Deli,Prepared Meals,,Deli/Prepared Meals,272350625,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-10-16,10,Fall,0,0,0,0.0,0.0
79936,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,984784098,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-07-02,7,Summer,0,1,0,0.0,0.0
30301,Beverages,Soda,,Beverages/Soda,225460975,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-07-11,7,Summer,0,1,0,0.0,0.0
60601,Snacks,Cookies,,Snacks/Cookies,867998038,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-03-10,3,Spring,0,0,0,0.0,0.0
10001,Snacks,Cookies,,Snacks/Cookies,408992329,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-10-11,10,Fall,0,0,0,0.0,0.0
10001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,638736658,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Regular,2022-09-26,9,Fall,0,0,1,0.0,0.0
30301,Beverages,Soda,,Beverages/Soda,595236456,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-02-09,2,Winter,1,0,0,0.0,0.0
79936,Deli,Cheese,,Deli/Cheese,444556354,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-06-27,6,Summer,0,1,0,0.0,0.0
30301,Beverages,Juice,,Beverages/Juice,618939469,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-01-09,1,Winter,1,0,0,0.0,0.0
90001,Bakery,Cakes,,Bakery/Cakes,372427103,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.99,15,Regular,2022-09-03,9,Fall,0,0,0,0.0,0.0
79936,Beverages,Juice,,Beverages/Juice,390078572,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-05-06,5,Spring,0,0,0,0.0,0.0
79936,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,425010666,https://www.walmart.com/ip/Almonds,"Blue Diamond Almonds, 6 Oz",Blue Diamond,5.99,5.99,6,Regular,2022-01-29,1,Winter,1,0,0,0.0,0.0
30301,Deli,Cheese,,Deli/Cheese,969271701,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-03-16,3,Spring,0,0,0,0.0,0.0
79936,Beverages,Soda,,Beverages/Soda,611717580,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-08-10,8,Summer,0,1,0,0.0,0.0
79936,Beverages,Water,,Beverages/Water,865546769,https://www.walmart.com/ip/Purified-Water,"Nestle Purified Water, 24 Pack",Nestle,4.99,4.99,24,Regular,2022-01-29,1,Winter,1,0,0,0.0,0.0
30301,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,270340805,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-11-24,11,Fall,0,0,0,0.0,0.0
30301,Bakery,Bread,,Bakery/Bread,640569351,https://www.walmart.com/ip/Whole-Wheat-Bread,"Arnold Whole Wheat Bread, 20 Oz",Arnold,2.99,2.99,20,Regular,2022-10-14,10,Fall,0,0,0,0.0,0.0
10001,Deli,Cheese,,Deli/Cheese,615345523,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-10-11,10,Fall,0,0,0,0.0,0.0
90001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,670258439,https://www.walmart.com/ip/Mixed-Vegetables,"Birds Eye Mixed Vegetables, 16 Oz",Birds Eye,2.49,2.49,16,Regular,2022-04-09,4,Spring,0,0,0,0.0,0.0
79936,Snacks,Cookies,,Snacks/Cookies,797421637,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-12-28,12,Winter,1,0,0,0.0,0.0
30301,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,983504763,https://www.walmart.com/ip/Frozen-Burritos,"El Monterey Frozen Burritos, 10 Pack",El Monterey,7.49,7.49,10,Regular,2022-04-01,4,Spring,0,0,0,0.0,0.0
30301,Bakery,Cakes,,Bakery/Cakes,438691696,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-01-02,1,Winter,1,0,0,0.0,0.0
60601,Snacks,Chips,,Snacks/Chips,126372917,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-10-01,10,Fall,0,0,0,0.0,0.0
10001,Beverages,Soda,,Beverages/Soda,929838028,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-04-23,4,Spring,0,0,0,0.0,0.0
90001,Beverages,Water,,Beverages/Water,910251831,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-09-03,9,Fall,0,0,0,0.0,0.0
30301,Beverages,Juice,,Beverages/Juice,320462032,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-07-22,7,Summer,0,1,0,0.0,0.0
10001,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,960330530,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.49,8,Regular,2022-03-18,3,Spring,0,0,0,0.0,0.0
60601,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",813216148,https://www.walmart.com/ip/Roasted-Red-Pepper-Hummus,"Marketside Roasted Red Pepper Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-12-21,12,Winter,1,0,0,0.0,0.0
90001,Bakery,Bread,,Bakery/Bread,798683802,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-06-05,6,Summer,0,1,0,0.0,0.0
10001,Snacks,Cookies,,Snacks/Cookies,698218055,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-10-15,10,Fall,0,0,0,0.0,0.0
30301,Beverages,Soda,,Beverages/Soda,746599013,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-10-02,10,Fall,0,0,0,0.0,0.0
79936,Deli,Cheese,,Deli/Cheese,386401471,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-07-23,7,Summer,0,1,0,0.0,0.0
10001,Snacks,Cookies,,Snacks/Cookies,423788853,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-10-13,10,Fall,0,0,0,0.0,0.0
30301,Beverages,Juice,,Beverages/Juice,814128731,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-11-23,11,Fall,0,0,0,0.0,0.0
60601,Snacks,Chips,,Snacks/Chips,805247071,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-04-25,4,Spring,0,0,0,0.0,0.0
79936,Snacks,Chips,,Snacks/Chips,343205994,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-07-27,7,Summer,0,1,0,0.0,0.0
79936,Deli,Prepared Meals,,Deli/Prepared Meals,944964646,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-04-26,4,Spring,0,0,0,0.0,0.0
79936,Deli,Prepared Meals,,Deli/Prepared Meals,701383419,https://www.walmart.com/ip/Chicken-Alfredo,"Stouffer's Chicken Alfredo, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-02-27,2,Winter,1,0,0,0.0,0.0
79936,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,843619632,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Regular,2022-09-29,9,Fall,0,0,1,0.0,0.0
90001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,319551806,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-09-29,9,Fall,0,0,0,0.0,0.0
90001,Beverages,Soda,,Beverages/Soda,841752263,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-01-23,1,Winter,1,0,0,0.0,0.0
60601,Snacks,Chips,,Snacks/Chips,945749971,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-05-29,5,Spring,0,0,0,0.0,0.0
60601,Bakery,Pastries,,Bakery/Pastries,953571554,https://www.walmart.com/ip/Danish-Pastry,"Entenmann's Danish Pastry, 12 Oz",Entenmann's,4.99,4.99,12,Regular,2022-12-08,12,Winter,1,0,0,0.0,0.0
79936,Beverages,Soda,,Beverages/Soda,994811543,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-11-01,11,Fall,0,0,0,0.0,0.0
10001,Beverages,Soda,,Beverages/Soda,617711480,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-12-14,12,Winter,1,0,0,0.0,0.0
10001,Deli,Cheese,,Deli/Cheese,732361549,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-07-21,7,Summer,0,1,0,0.0,0.0
79936,Deli,Cheese,,Deli/Cheese,511333334,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-04-20,4,Spring,0,0,0,0.0,0.0
60601,Beverages,Water,,Beverages/Water,304016080,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-12-13,12,Winter,1,0,0,0.0,0.0
10001,Frozen Foods,Frozen Vegetables,,Frozen Foods/Frozen Vegetables,174388855,https://www.walmart.com/ip/Spinach,"Green Giant Spinach, 16 Oz",Green Giant,2.49,2.49,16,Regular,2022-10-07,10,Fall,0,0,0,0.0,0.0
60601,Bakery,Cakes,,Bakery/Cakes,881427991,https://www.walmart.com/ip/Chocolate-Cake,"Betty Crocker Chocolate Cake, 15 Oz",Betty Crocker,5.99,5.99,15,Regular,2022-10-09,10,Fall,0,0,0,0.0,0.0
30301,Beverages,Juice,,Beverages/Juice,356592454,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-07-04,7,Summer,0,1,0,0.0,0.0
79936,Deli,Cheese,,Deli/Cheese,953212779,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-02-13,2,Winter,1,0,0,0.0,0.0
90001,Deli,Cheese,,Deli/Cheese,924435158,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-05-16,5,Spring,0,0,0,0.0,0.0
10001,Bakery,Bread,,Bakery/Bread,265450676,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-01-18,1,Winter,1,0,0,0.0,0.0
30301,Snacks,Chips,,Snacks/Chips,894762010,https://www.walmart.com/ip/Tortilla-Chips,"Tostitos Tortilla Chips, 10 Oz",Tostitos,3.49,3.49,10,Regular,2022-07-28,7,Summer,0,1,0,0.0,0.0
90001,Beverages,Juice,,Beverages/Juice,310137366,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-10-22,10,Fall,0,0,0,0.0,0.0
10001,Deli,"Hummus, Dips, & Salsa",,"Deli/Hummus, Dips, & Salsa",289099869,https://www.walmart.com/ip/Garlic-Hummus,"Marketside Garlic Hummus, 10 Oz",Marketside,2.67,2.67,10,Regular,2022-12-13,12,Winter,1,0,0,0.0,0.0
60601,Deli,Prepared Meals,,Deli/Prepared Meals,164032126,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-12-03,12,Winter,1,0,0,0.0,0.0
10001,Beverages,Soda,,Beverages/Soda,480272157,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-02-15,2,Winter,1,0,0,0.0,0.0
10001,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,874020297,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Regular,2022-05-16,5,Spring,0,0,1,0.0,0.0
79936,Frozen Foods,Frozen Meals,,Frozen Foods/Frozen Meals,749378272,https://www.walmart.com/ip/Frozen-Pizza,"DiGiorno Frozen Pizza, 30 Oz",DiGiorno,6.99,6.99,30,Regular,2022-05-17,5,Spring,0,0,0,0.0,0.0
79936,Beverages,Juice,,Beverages/Juice,916496440,https://www.walmart.com/ip/Apple-Juice,"Mott's Apple Juice, 64 Oz",Mott's,3.49,3.49,64,Regular,2022-04-09,4,Spring,0,0,0,0.0,0.0
90001,Deli,Prepared Meals,,Deli/Prepared Meals,638108819,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-08-21,8,Summer,0,1,0,0.0,0.0
79936,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,358664726,https://www.walmart.com/ip/Vanilla-Ice-Cream,"Haagen-Dazs Vanilla Ice Cream, 14 Oz",Haagen-Dazs,4.99,4.99,14,Regular,2022-09-16,9,Fall,0,0,1,0.0,0.0
60601,Deli,Prepared Meals,,Deli/Prepared Meals,798919107,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-11-27,11,Fall,0,0,0,0.0,0.0
30301,Deli,Prepared Meals,,Deli/Prepared Meals,551955588,https://www.walmart.com/ip/Beef-Stroganoff,"Stouffer's Beef Stroganoff, 12 Oz",Stouffer's,4.99,4.99,12,Regular,2022-10-24,10,Fall,0,0,0,0.0,0.0
60601,Deli,Cheese,,Deli/Cheese,218553027,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-07-24,7,Summer,0,1,0,0.0,0.0
30301,Beverages,Soda,,Beverages/Soda,388570272,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-12-03,12,Winter,1,0,0,0.0,0.0
30301,Snacks,Nuts & Seeds,,Snacks/Nuts & Seeds,834038043,https://www.walmart.com/ip/Sunflower-Seeds,"David Sunflower Seeds, 8 Oz",David,3.49,3.49,8,Regular,2022-06-16,6,Summer,0,1,0,0.0,0.0
30301,Bakery,Pastries,,Bakery/Pastries,796388356,https://www.walmart.com/ip/Cinnamon-Rolls,"Pillsbury Cinnamon Rolls, 8 Oz",Pillsbury,3.49,3.49,8,Regular,2022-07-04,7,Summer,0,1,0,0.0,0.0
90001,Snacks,Cookies,,Snacks/Cookies,178140856,https://www.walmart.com/ip/Chocolate-Chip-Cookies,"Chips Ahoy Chocolate Chip Cookies, 13 Oz",Chips Ahoy,4.29,4.29,13,Regular,2022-09-28,9,Fall,0,0,0,0.0,0.0
60601,Deli,Cheese,,Deli/Cheese,548759448,https://www.walmart.com/ip/Mozzarella-Cheese,"Sargento Mozzarella Cheese, 8 Oz",Sargento,3.49,3.49,8,Regular,2022-11-26,11,Fall,0,0,0,0.0,0.0
30301,Beverages,Juice,,Beverages/Juice,829847812,https://www.walmart.com/ip/Orange-Juice,"Tropicana Orange Juice, 64 Oz",Tropicana,3.99,3.99,64,Regular,2022-07-02,7,Summer,0,1,0,0.0,0.0
90001,Snacks,Cookies,,Snacks/Cookies,930919220,https://www.walmart.com/ip/Oatmeal-Raisin-Cookies,"Quaker Oatmeal Raisin Cookies, 12 Oz",Quaker,4.29,4.29,12,Regular,2022-09-10,9,Fall,0,0,0,0.0,0.0
30301,Bakery,Cakes,,Bakery/Cakes,541522774,https://www.walmart.com/ip/Vanilla-Cake,"Duncan Hines Vanilla Cake, 15 Oz",Duncan Hines,5.99,5.99,15,Regular,2022-08-20,8,Summer,0,1,0,0.0,0.0
30301,Bakery,Bread,,Bakery/Bread,252492455,https://www.walmart.com/ip/White-Bread,"Wonder White Bread, 20 Oz",Wonder,2.49,2.49,20,Regular,2022-09-09,9,Fall,0,0,0,0.0,0.0
90001,Beverages,Soda,,Beverages/Soda,411814047,https://www.walmart.com/ip/Cola,"Coca-Cola Cola, 2 L",Coca-Cola,1.99,1.99,2,Regular,2022-04-15,4,Spring,0,0,0,0.0,0.0
79936,Deli,Cheese,,Deli/Cheese,202350077,https://www.walmart.com/ip/Cheddar-Cheese,"Kraft Cheddar Cheese, 8 Oz",Kraft,3.49,3.49,8,Regular,2022-09-04,9,Fall,0,0,0,0.0,0.0
30301,Frozen Foods,Ice Cream,,Frozen Foods/Ice Cream,216532838,https://www.walmart.com/ip/Chocolate-Ice-Cream,"Breyers Chocolate Ice Cream, 48 Oz",Breyers,6.99,6.99,48,Regular,2022-03-11,3,Spring,0,0,1,0.0,0.0
30301,Beverages,Water,,Beverages/Water,335361522,https://www.walmart.com/ip/Spring-Water,"Poland Spring Spring Water, 24 Pack",Poland Spring,4.99,4.99,24,Regular,2022-01-20,1,Winter,1,0,0,0.0,0.0
10001,Beverages,Soda,,Beverages/Soda,556121932,https://www.walmart.com/ip/Lemon-Lime-Soda,"Sprite Lemon-Lime Soda, 2 L",Sprite,1.99,1.99,2,Regular,2022-02-14,2,Winter,1,0,0,0.0,0.0
